ncbi_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,gene_id,uniprot_id
BAD01936.1,95.99434568261363,0.14154123584051953,0.19137842545143402,0.42299604659925455,0.5368676963055645,sll7034,sll7034,Q6ZEG4
BAD01938.1,679.6794195448485,0.9844071773058377,0.10452618909618541,1.004804894557854e-21,1.992384562351859e-20,ssr7036,ssr7036,Q6ZEG2
BAD01939.1,137.34617427929967,0.20763318411161036,0.1633735182888798,0.17858327831806853,0.2743178290233279,slr7037,slr7037,Q6ZEG1
BAD01940.1,61.44000071081371,-0.5233620172514899,0.24606366995220144,0.01508120425800181,0.03391560516867549,ssl7038,ssl7038,Q6ZEG0
BAD01941.1,39.23154771886139,-0.5641179936665904,0.27046446567279236,0.015196133385028215,0.03415193189510875,ssl7039,ssl7039,Q6ZEF9
BAD01942.1,62.81786280360732,-0.7082483024004842,0.23021925337665652,6.610278258557688e-4,0.0021700724273599975,ssr7040,ssr7040,Q6ZEF8
BAD01943.1,70.41108579352846,-0.3254071786620608,0.21638961418519523,0.09386677019680412,0.16164649755975696,slr7041,slr7041,Q6ZEF7
BAD01944.1,20.731006853614165,0.2193880149649387,0.31463416907713493,0.37699407834288695,0.4921630744355973,ssl7042,ssl7042,Q6ZEF6
BAD01945.1,148.80680893432202,0.1390524011312352,0.1671999067121361,0.3783411775639974,0.49355033313799657,sll7043,sll7043,Q6ZEF5
BAD01946.1,200.0181713001236,0.1325638268570349,0.14728957678266755,0.34576333696872846,0.46075221938613203,sll7044,sll7044,Q6ZEF4
BAD01947.1,30.24638803020059,0.2801342557391076,0.28248952777811515,0.23414071851634782,0.3389521457036825,ssl7045,ssl7045,Q6ZEF3
BAD01948.1,77.02645203207501,-0.22093989808426814,0.19298716944901453,0.21247646769655892,0.31477540788247177,ssl7046,ssl7046,Q6ZEF2
BAD01949.1,202.06064441298213,-0.02073591320487709,0.13951975334082287,0.8759914973096025,0.9144676581420941,sll7047,sll7047,Q6ZEF1
BAD01950.1,18.533432394398474,0.09655106079738254,0.3145476846181936,0.6952758711575775,0.7763221020851354,ssl7048,ssl7048,Q6ZEF0
BAD01951.1,37.41699739111539,-0.28968160439587254,0.26093913995556767,0.19385085777459,0.2927164823663304,slr7049,slr7049,Q6ZEE9
BAD01952.1,62.10312617541191,0.08793390414137611,0.21974746941647152,0.6567797900561112,0.7457545391016707,sll7050,sll7050,Q6ZEE8
BAD01954.1,21.85465180506761,0.6927655988826704,0.42021971512821554,0.025017967652659272,0.05242291531082589,slr7052,slr7052,Q6ZEE6
BAD01956.1,54.58646561795179,0.11852672295495267,0.2207815743584325,0.5509056832854751,0.657599835225524,slr7054,slr7054,Q6ZEE4
BAD01957.1,114.30972518803011,-0.048676986012512476,0.1638686411721614,0.7527799666320332,0.8229825092038927,sll7055,sll7055,Q6ZEE3
BAD01959.1,137.66094209360958,0.23208760123653427,0.16863537994529185,0.14304254592331092,0.2273747830898553,slr7057,slr7057,Q6ZEE1
BAD01960.1,58.64127953271118,-0.24930498006001206,0.22592449520754634,0.21318553377875465,0.31532557639057063,slr7058,slr7058,Q6ZEE0
BAD01961.1,278.95720263670813,-0.14658803228401057,0.13666434826677326,0.2631279248162584,0.37025705560114225,slr7059,slr7059,Q6ZED9
BAD01962.1,488.9088286534697,0.04736833727548839,0.11464081142409172,0.6718789050607653,0.7594201304758488,slr7060,slr7060,Q6ZED8
BAD01963.1,416.6121622165634,0.1482967174584716,0.11062337888397249,0.169254529126048,0.2621934000300833,slr7061,slr7061,Q6ZED7
BAD01964.1,220.16880050200956,-1.312313030088461,0.14985544186447455,2.6990697381751585e-19,4.376528967975607e-18,sll7062,sll7062,Q6ZED6
BAD01965.1,755.5201586469435,-1.2139318109369523,0.12709774755141387,1.8074411305316374e-22,3.75558127122442e-21,sll7063,sll7063,Q6ZED5
BAD01966.1,134.62313612762134,-2.342936163359102,0.19100425396485696,1.1328200353013371e-35,5.105046133111221e-34,sll7064,sll7064,Q6ZED4
BAD01967.1,264.46871233413776,-2.160164046670966,0.17009807346228278,5.293074815336528e-38,2.623852801316822e-36,sll7065,sll7065,Q6ZED3
BAD01968.1,530.3413990693556,-1.7854740303493781,0.29553376633757,1.3085921064021936e-10,1.1323727205026464e-9,sll7066,sll7066,Q6ZED2
BAD01969.1,647.5453427898404,-1.2815829766617048,0.14937005880289703,1.1790136600570645e-18,1.834608699730051e-17,sll7067,sll7067,Q6ZED1
BAD01970.1,179.81993953540214,-0.12129383884400421,0.1427359216702317,0.37414472297796575,0.4893638103028802,slr7068,slr7068,Q6ZED0
BAD01971.1,130.58633739794715,0.08128523116864657,0.304518323476387,0.7389933906279151,0.8118948225887234,sll7069,sll7069,Q6ZEC9
BAD01972.1,235.00412919633527,0.06974180448076628,0.1736860716290403,0.6696126998900342,0.7573520432263424,sll7070,sll7070,Q6ZEC8
BAD01973.1,106.7191061756111,-0.2671223518081887,0.17655413419243127,0.10467058005834125,0.17674302326153,slr7071,slr7071,Q6ZEC7
BAD01974.1,38.70870696368035,0.12020975073009074,0.24799533143807653,0.5775921708618716,0.6798659541691636,ssr7072,ssr7072,Q6ZEC6
BAD01975.1,659.6740935530115,-0.011957823772169652,0.11130168975965185,0.9115223835334088,0.9383115571618245,slr7073,slr7073,Q6ZEC5
BAD01976.1,160.22400975047134,0.024478903193760723,0.16440795529006058,0.8755869903769399,0.9143204503785679,ssl7074,ssl7074,Q6ZEC4
BAD01977.1,68.61117408522169,-0.9348003387295103,0.22825094396598303,9.129601895731593e-6,4.286836072826607e-5,sll7075,sll7075,Q6ZEC3
BAD01978.1,37.53101277793104,-1.0603614255897247,0.3087847496976537,1.0304240876772314e-4,4.0084883231390056e-4,slr7076,slr7076,Q6ZEC2
BAD01979.1,35.71810742736529,-0.15989520823226522,0.253671129561729,0.4631411138636776,0.5749909356375532,sll7077,sll7077,Q6ZEC1
BAD01980.1,59.40897951386971,-0.4130167441317994,0.22908951534763228,0.0424616940723225,0.08305641399715845,sll7078,sll7078,Q6ZEC0
BAD01981.1,31.499405647321993,0.2826149986588382,0.28754802840988253,0.23399945602118358,0.33888902854486935,ssr7079,ssr7079,Q6ZEB9
BAD01982.1,242.00351926509217,0.5000367269062213,0.13272863213070482,9.076182208095222e-5,3.5789036661466384e-4,slr7080,slr7080,Q6ZEB8
BAD01983.1,158.2474245153817,0.1076317756572108,0.15343312097378373,0.461993337336335,0.5737712528837088,slr7081,slr7081,Q6ZEB7
BAD01984.1,31.676194279419352,0.7331078607588878,0.3230999945569196,0.006439050935502091,0.01623801362368623,slr7082,slr7082,Q6ZEB6
BAD01985.1,35.74730836639785,0.2569477852856337,0.2625223088822751,0.2522043051879239,0.3592565431043087,slr7083,slr7083,Q6ZEB5
BAD01987.1,234.63625876803914,-1.1298661127345482,0.15475981083136567,4.737087105988446e-14,5.407135611111812e-13,sll7085,sll7085,Q6ZEB3
BAD01988.1,54.44377936073814,-1.3472703750452324,0.2642148804922024,4.2626261719065567e-8,2.9002574150030887e-7,sll7086,sll7086,Q6ZEB2
BAD01989.1,138.54333522740006,-0.7118560446075537,0.2022393636788295,1.4030124382228637e-4,5.286051205899389e-4,sll7087,sll7087,Q6ZEB1
BAD01990.1,13.219992671281352,0.16863903774557665,0.35663971787764803,0.5119075007655582,0.6206565435557257,slr7088,slr7088,Q6ZEB0
BAD01991.1,199.5589453878966,-1.119982717149406,0.16597722755008834,2.6769294111030326e-12,2.6924478424717458e-11,sll7089,sll7089,Q6ZEA9
BAD01992.1,627.4795502671,-1.346556596364504,0.15416747785611204,3.6086129608533274e-19,5.824133476353975e-18,sll7090,sll7090,Q6ZEA8
BAD01993.1,28.43952934451726,-0.7533417308196837,0.3287902139211731,0.005734726436736027,0.014718565632747052,slr7091,slr7091,Q6ZEA7
BAD01994.1,45.58393747760501,-0.5256649158613016,0.2677308593814712,0.02273833257975283,0.048317216198250044,slr7092,slr7092,Q6ZEA6
BAD01995.1,20.651745683226736,-0.31763847870821954,0.33629991906058276,0.21810686795841347,0.32123549737508267,ssr7093,ssr7093,Q6ZEA5
BAD01996.1,126.57800297890032,-0.24094369391698808,0.16187947881881862,0.11436029167304575,0.18941675831790106,slr7094,slr7094,Q6ZEA4
BAD01997.1,57.06359001701017,-0.41383246473797186,0.23834004294411418,0.048011935328902584,0.09219779501455007,slr7095,slr7095,Q6ZEA3
BAD01998.1,45.52029965712358,-0.1808983762054763,0.23942009429659,0.38707908854405904,0.5028644717590774,slr7096,slr7096,Q6ZEA2
BAD01999.1,78.8188168632898,-0.12425703950232518,0.19490540844508655,0.4874016163332071,0.5973727125394224,slr7097,slr7097,Q6ZEA1
BAD02001.1,28.325122548668638,-0.5109087684328977,0.3100621635201803,0.04409659136731342,0.08557895528220222,slr7099,slr7099,Q6ZE99
BAD02002.1,155.27187395677007,-0.48768094043608795,0.157726984021893,0.0010741378528580333,0.003339837230660731,slr7100,slr7100,Q6ZE98
BAD02003.1,106.7118303245265,-0.22456130676079308,0.17066868599558369,0.16018269447376454,0.250940835134972,slr7101,slr7101,Q6ZE97
BAD02004.1,103.71206815286995,0.18433532990939344,0.17370699143024815,0.25735996943044454,0.36435703546456244,slr7102,slr7102,Q6ZE96
BAD02006.1,50.30209014106507,0.01782137365217391,0.22901946481610821,0.9316536701020469,0.9539811829649779,slr7104,slr7104,Q55697
BAD02007.1,23.686368120253046,0.2300411759010512,0.30133153125874373,0.34535463662546556,0.460561333239956,slr7105,slr7105,Q55696
BAD02008.1,39.818058264194775,-0.39190918743038394,0.25849203567904844,0.07801804321708211,0.1389746457717017,sll7106,sll7106,Q6ZE92
BAD02009.1,409.6683132041824,0.017538414230354706,0.1107984716822996,0.8719176116146414,0.9118028987105709,sll8001,sll8001,Q6ZE91
BAD02010.1,90.42188645718547,-0.07715710473926038,0.17893043839517042,0.6428456299571159,0.7356988929749168,sll8002,sll8002,Q6ZE90
BAD02011.1,31.021706377958814,-0.1466262888811903,0.27738552115612347,0.5226979529787957,0.6308737032474508,ssl8003,ssl8003,Q6ZE89
BAD02012.1,92.67942641686345,-0.3350528444645732,0.18564268255742855,0.050741769802327676,0.09621526842299293,sll8004,sll8004,Q6ZE88
BAD02013.1,39.945443949928844,-0.029121315624969172,0.24917168841101184,0.8913244771928457,0.9260167472632259,ssl8005,ssl8005,Q6ZE87
BAD02014.1,385.98134349535644,0.15525359531054375,0.11684246793727675,0.17151460371038843,0.2651027505011349,sll8006,sll8006,Q6ZE86
BAD02015.1,102.8184548902945,0.03850753651365041,0.17497960480686708,0.8149946769842809,0.8731187184734346,sll8007,sll8007,Q6ZE85
BAD02016.1,123.40186012622529,0.08255100563858662,0.18063589204168093,0.624408293093303,0.7198328162902862,ssl8008,ssl8008,Q6ZE84
BAD02017.1,71.81938208251023,0.06144601931624196,0.210414579078673,0.7484628133731691,0.8198450703493807,sll8009,sll8009,Q6ZE83
BAD02018.1,143.02756473010385,0.15449675349056477,0.1603305465009662,0.30833021651256187,0.421222776101807,ssl8010,ssl8010,Q6ZE82
BAD02019.1,63.82692424969886,0.04059324066598717,0.2080742353484642,0.83133974951051,0.8844295596611532,sll8011,sll8011,Q6ZE81
BAD02020.1,142.1174764764719,-0.5641799722056685,0.15879993087134603,1.7485747195566484e-4,6.454844975384648e-4,sll8012,sll8012,Q6ZE80
BAD02021.1,62.22228147607386,-0.34419701831214494,0.22087675869258305,0.08071589099674462,0.14269649845921265,ssr8013,ssr8013,Q6ZE79
BAD02022.1,48.13304049531174,-0.23720190453070958,0.23440632858479793,0.2514670449836185,0.3586480255212315,slr8014,slr8014,Q6ZE78
BAD02023.1,90.05839022116437,0.039568994119257156,0.18764095571956899,0.8211981669959438,0.8775970555823608,slr8015,slr8015,Q6ZE77
BAD02024.1,104.75147995653306,-0.20778259299185073,0.1810288472682275,0.2168474178502967,0.3196518861259684,slr8016,slr8016,Q6ZE76
BAD02025.1,122.31872195834686,0.8388626132914246,0.19396739907326652,3.8113078514220677e-6,1.9363452773696303e-5,sll8017,sll8017,Q6ZE75
BAD02026.1,398.12197445881986,1.4037488202804174,0.14384009229367237,2.214735958370027e-23,5.089492566585426e-22,sll8018,sll8018,Q6ZE74
BAD02027.1,100.41280387104031,0.8285978607009227,0.19454934171494165,5.680500618557675e-6,2.7684462284262826e-5,sll8019,sll8019,Q6ZE73
BAD02028.1,42.33613037900083,0.0465904790804481,0.23748276045611236,0.8250572314647409,0.8806362944271457,sll8020,sll8020,Q6ZE72
BAD02029.1,51.048877912139154,-0.012798892101233193,0.22852050574294663,0.9485351603703205,0.9666422926534542,slr8021,slr8021,Q6ZE71
BAD02030.1,22.729839291747584,0.4856213606017835,0.34434795037581045,0.07221060632280077,0.13016665139746425,slr8022,slr8022,Q6ZE70
BAD02031.1,163.89721428706355,-0.17896372885475798,0.15065277486138579,0.21130190057670484,0.3134748161612509,slr8023,slr8023,Q6ZE69
BAD02034.1,62.59681536822639,-0.03265634685290831,0.20864193014797433,0.8620220513503287,0.905513235350207,slr8026,slr8026,Q6ZE66
BAD02035.1,59.81066171628132,0.3222457676393798,0.22316707744598788,0.10597093203118203,0.1785911287752315,sll8027,sll8027,Q6ZE65
BAD02036.1,29.694592109949514,-1.0978208183747844,0.3311804654497855,1.3676685194657893e-4,5.164102026709781e-4,ssl8028,ssl8028,Q6ZE64
BAD02037.1,40.32612370184131,-0.7459416297666583,0.2877353360336905,0.0026040645392595456,0.007287180605831147,slr8029,slr8029,Q6ZE63
BAD02038.1,1119.930779787295,0.8100776939454216,0.10618166931133617,8.491337553366257e-15,1.0448560748291102e-13,slr8030,slr8030,Q6ZE62
BAD02039.1,54.2576712799602,0.01837837044927615,0.2214281470449451,0.9273404601606311,0.951297643962625,ndhK2,sll8031,P17062
BAD02040.1,19.610924343968627,-0.09884147783651649,0.3174857688189171,0.684789141557465,0.7685052785266505,sll8032,sll8032,Q6ZE60
BAD02042.1,39.21297644350303,-0.21826318074868786,0.2605858067551665,0.32415811947479695,0.43801739664234635,sll8034,sll8034,Q6ZE58
BAD02043.1,13.472100996797748,-0.03329212829098613,0.3405391676702472,0.8922475080676535,0.9264209613987904,sll8035,sll8035,Q6ZE57
BAD02044.1,418.98735127327217,0.06437402786091212,0.13409031404511607,0.6187983274194571,0.7164598585737458,slr8036,slr8036,Q6ZE56
BAD02045.1,165.58064600821905,0.25998797045466177,0.1595168881918822,0.08443814577173937,0.1480547578716198,slr8037,slr8037,Q6ZE55
BAD02046.1,1577.1184084697518,0.4160967875604364,0.09862552189037381,1.606366089197661e-5,7.248491975963439e-5,slr8038,slr8038,Q6ZE54
BAD02047.1,60.66658928652346,0.18679433030879014,0.21129696930539044,0.32976085226429186,0.44313418698824497,ssl8039,ssl8039,Q6ZE53
BAD02048.1,50.384887189107026,0.5025329882244014,0.2564310544091737,0.024434410771124453,0.051386306288364755,sll8040,sll8040,Q6ZE52
BAD02050.1,20.599520925013053,0.3573622048077058,0.34036338367124075,0.17253436391053412,0.26656021494637283,sll8042,sll8042,Q6ZE46
BAD02051.1,26.598285053030107,-0.02286051236827556,0.27766212571271565,0.9197466018548688,0.945075720591174,sll8043,sll8043,Q6ZE47
BAD02052.1,46.04689988445952,0.8040600381592581,0.26867117673984375,7.227090784789305e-4,0.002352533304241922,slr8044,slr8044,Q6ZE48
BAD02053.1,21.42369180561479,0.1204394793025847,0.30707320056573073,0.6217538129717652,0.7181801067231636,slr8045,slr8045,Q6ZE47
BAD02054.1,21.54597438888682,-0.3277934159174365,0.32104272895387004,0.19457843510267434,0.2935596390462087,slr8046,slr8046,Q6ZE46
BAD02055.1,50.242563346191666,0.5896923174145363,0.260125157369358,0.009281409579608947,0.022443547903305258,ssr8047,ssr8047,Q6ZE45
BAD02056.1,129.44913251533794,0.08834754602980402,0.16045717851786565,0.5613536580905603,0.6660152002540591,sll8048,sll8048,Q6ZE44
BAD02057.1,424.0174632465404,-0.2783257223230774,0.1296153302468622,0.02566665446418114,0.053459358337760235,sll8049,sll8049,Q6ZE43
BAD02058.1,1534.9280177524333,-0.3435666653780592,0.0997274514089122,4.2189933126480687e-4,0.0014452030399692791,slr6001,slr6001,Q6YS03
BAD02061.1,24.95427730900897,1.0010558703531132,0.3728593998714758,0.0012446862438099465,0.003812057604607691,slr6004,slr6004,Q6YS00
BAD02062.1,71.97872801531248,1.1808599562656346,0.22561736739169136,2.6463374314163696e-8,1.8740389565336333e-7,slr6005,slr6005,Q6YRU0
BAD02063.1,63.70498469305572,1.0223981001824562,0.2380350608682259,3.4305174299931326e-6,1.758330204147145e-5,slr6006,slr6006,Q6YRT9
BAD02064.1,32.514354318904026,0.5703187711809067,0.29990259147206305,0.022945244833432816,0.04863775172389241,slr6007,slr6007,Q6YRT8
BAD02065.1,125.71126170096399,1.2213993435469224,0.18360256921289986,4.211369619646113e-12,4.1280939492011337e-11,slr6008,slr6008,Q6YRT7
BAD02066.1,21.70111714786879,0.5075704421833069,0.3556634038097009,0.06448656376363501,0.11889924349618146,slr6009,slr6009,Q6YRT6
BAD02067.1,146.95047030959574,1.8368243735336311,0.17567826975519824,1.5372005690048662e-26,4.408335516071806e-25,sll6010,sll6010,Q6YRT5
BAD02068.1,50.43388857221109,0.8360891041256819,0.26175578787499176,3.4307799302716924e-4,0.001198872745019413,slr6011,slr6011,Q6YRT4
BAD02069.1,1084.6234951334725,-0.2475657344737454,0.25028009538804735,0.25179396758146483,0.3589667491814639,slr6012,slr6012,Q6YRT3
BAD02070.1,182.12398723953518,0.31609950905615747,0.1653554439520697,0.042516525129892284,0.0831168125074514,slr6013,slr6013,Q6YRT2
BAD02071.1,210.83889153704382,-0.029960453253283965,0.1443125524094246,0.8274298883257323,0.8818125652611459,slr6014,slr6014,Q6YRT1
BAD02072.1,295.7604615787457,0.18988454593382842,0.14274651425777854,0.16496037382267903,0.2569176378656626,slr6015,slr6015,Q6YRT0
BAD02073.1,305.49087843058123,0.5889614159730834,0.13439677733144403,5.595943870459514e-6,2.7310724656110428e-5,slr6016,slr6016,Q6YRS9
BAD02074.1,397.21760890461684,0.507121444421756,0.1164321849483204,7.250336600698621e-6,3.4701611040585126e-5,sll6017,sll6017,Q6YRS8
BAD02075.1,36.4247045633775,1.0628804234660738,0.32554837192755026,1.8940790426349134e-4,6.944271754500441e-4,ssl6018,ssl6018,Q6YRS7
BAD02076.1,45.48900703707555,0.35069773970861756,0.25392536192407617,0.11081921698195914,0.18487628986894145,ssr6019,ssr6019,Q6YRS6
BAD02078.1,46.784530733832135,0.170011242262791,0.2343634654702843,0.41209559294957054,0.5263053763470775,slr6021,slr6021,Q6YRS4
BAD02079.1,121.12431896122477,0.19941362308611701,0.17095333980164099,0.21626880769780313,0.31907005217320444,slr6022,slr6022,Q6YRS3
BAD02080.1,122.98510839769189,-0.5971617524469408,0.16827975975999798,1.6476970870136885e-4,6.108449670873397e-4,ssl6023,ssl6023,Q6YRS2
BAD02086.1,28.17912437337712,-0.11423969537371695,0.27455259310478963,0.6172398103876086,0.715319917204926,slr6029,slr6029,Q6YRR6
BAD02087.1,141.5547902636208,0.3851532977476198,0.16751565885467473,0.014511348981074016,0.03279823276532221,ssr6030,ssr6030,Q6YRX4
BAD02088.1,164.9507184145814,-0.10466368902235493,0.15608178282091392,0.4781698306375083,0.5885950025938821,slr6031,slr6031,Q6YRX3
BAD02090.1,25.130123964999004,0.41710590964136757,0.324348574367537,0.10524683090713487,0.17762962220221692,slr6033,slr6033,Q6YRX1
BAD02091.1,67.47171271652837,0.9689582773046634,0.2314767979507868,5.791130870819378e-6,2.810520856187866e-5,slr6034,slr6034,Q6YRX0
BAD02092.1,46.47444538799134,0.24418215861430387,0.2366617309758295,0.24180982725513392,0.34817010704361423,ssl6035,ssl6035,Q6YRW9
BAD02093.1,163.02774023583777,0.025798513870631232,0.15218635449347823,0.8596994143813022,0.9042609784489598,sll6036,sll6036,Q6YRW8
BAD02094.1,143.25655012830504,0.7367082662563403,0.16834147917419856,3.863705463462943e-6,1.9572347384257538e-5,slr6037,slr6037,Q6YRW7
BAD02095.1,66.21165666858772,0.8832487503672725,0.23283529103443296,3.4586613106721646e-5,1.4816734256830138e-4,slr6038,slr6038,Q6YRW6
BAD02096.1,161.34768228272316,2.00093761453952,0.18442489079421256,1.941653082767622e-28,6.015657318931829e-27,slr6039,slr6039,Q6YRW5
BAD02097.1,67.84803017027929,2.0077403370448437,0.25805065039242014,8.082689151753734e-16,1.0704935632284525e-14,slr6040,slr6040,Q6YRW4
BAD02098.1,76.86822143194611,1.394671336625001,0.22561443991534696,8.010651826384952e-11,7.109197400909407e-10,slr6041,slr6041,Q6YRW3
BAD02099.1,174.5304858937885,2.4273528789800602,0.18929849609798222,1.1429019552966567e-38,5.8321614483520574e-37,slr6042,slr6042,Q6YRW2
BAD02100.1,249.25377148207022,1.6138367559897502,0.14992981918373544,5.816423742960257e-28,1.770437753339657e-26,slr6043,slr6043,Q6YRW1
